ticker,shortName,type,minTradeQuantity,currencyCode
BBp_EQ,BB,STOCK,0.01,EUR
GIG_US_EQ,BBAI,STOCK,0.1,USD
BBD_US_EQ,BBD,STOCK,0.1,USD
BBDC_US_EQ,BBDC,STOCK,0.1,USD
BBDO_US_EQ,BBDO,STOCK,0.1,USD
BBHl_EQ,BBH,STOCK,1.0,GBX
EDNT_US_EQ,BBIG,STOCK,0.1,USD
BBIO_US_EQ,BBIO,STOCK,0.01,USD
BBKCF_US_EQ,BBKCF,STOCK,0.1,USD
BBLG_US_EQ,BBLG,STOCK,0.1,USD
BBNs_EQ,BBN,STOCK,0.01,CHF
BBUC_CA_EQ,BBUC,STOCK,0.05,CAD
BBUSl_EQ,BBUS,ETF,0.01,USD
BBVAe_EQ,BBVA,STOCK,0.1,EUR
BBW_US_EQ,BBW,STOCK,1.0,USD
LB_US_EQ,BBWI,STOCK,2.0,USD
BBY_US_EQ,BBY,STOCK,0.01,USD
BC_US_EQ,BC,STOCK,1.0,USD
BCAB_US_EQ,BCAB,STOCK,0.01,USD
BCAN_US_EQ,BCAN,STOCK,0.1,USD
BCAT_US_EQ,BCAT,STOCK,0.1,USD
BCC_US_EQ,BCC,STOCK,0.01,USD
BCDA_US_EQ,BCDA,STOCK,0.2,USD
ADVl_EQ,BCE,STOCK,1.0,GBX
BCH_US_EQ,BCH,STOCK,0.1,USD
BCLI_US_EQ,BCLI,STOCK,0.3,USD
BCOd_EQ,BCO,STOCK,0.006,EUR
BCOV_US_EQ,BCOV,STOCK,0.01,USD
BCRX_US_EQ,BCRX,STOCK,0.1,USD
BCS_US_EQ,BCS,STOCK,0.1,USD
BCTX_US_EQ,BCTX,STOCK,0.5,USD
BCYC_US_EQ,BCYC,STOCK,0.01,USD
BDL_US_EQ,BDL,STOCK,0.01,USD
BDN_US_EQ,BDN,STOCK,0.1,USD
BDNNY_US_EQ,BDNNY,STOCK,0.05,USD
BDORY_US_EQ,BDORY,STOCK,0.1,USD
BDR_US_EQ,BDRL,STOCK,1.0,USD
MTP_US_EQ,BDRX,STOCK,1.0,USD
BDSX_US_EQ,BDSX,STOCK,0.1,USD
BDTX_US_EQ,BDTX,STOCK,0.01,USD
BDX_US_EQ,BDX,STOCK,0.001,USD
BE_US_EQ,BE,STOCK,0.01,USD
BEAM_US_EQ,BEAM,STOCK,0.01,USD
BEATT_US_EQ,BEAT,STOCK,0.1,USD
EVSI_US_EQ,BEEM,STOCK,0.1,USD
BEKE_US_EQ,BEKE,STOCK,1.0,USD
BELFB_US_EQ,BELFB,STOCK,0.1,USD
BENp_EQ,BEN,STOCK,0.07,EUR
AVAC_US_EQ,BENF,STOCK,0.1,USD
BEP_US_EQ,BEP,STOCK,0.01,USD
BEPC_US_EQ,BEPC,STOCK,0.01,USD
BERIl_EQ,BERI,STOCK,0.01,GBX
BEST_US_EQ,BEST,STOCK,0.1,USD
MYT_US_EQ,BETSF,STOCK,1.0,USD
BFAC_US_EQ,BFAC,STOCK,0.1,USD
BFAM_US_EQ,BFAM,STOCK,0.01,USD
ADS_US_EQ,BFH,STOCK,0.01,USD
OPES_US_EQ,BFI,STOCK,0.01,USD
BFITa_EQ,BFIT,STOCK,0.01,EUR
LGVW_US_EQ,BFLY,STOCK,0.1,USD
BFRG_US_EQ,BFRG,STOCK,1.0,USD
BFRI_US_EQ,BFRI,STOCK,0.1,USD
NLS_US_EQ,BFXXQ,STOCK,0.01,USD
BG_AT_EQ,BG,STOCK,0.05,EUR
BGCP_US_EQ,BGC,STOCK,0.1,USD
BGFV_US_EQ,BGFV,STOCK,0.1,USD
BGI_US_EQ,BGI,STOCK,1.0,USD
BGLC_US_EQ,BGLC,STOCK,0.1,USD
BGNE_US_EQ,BGNE,STOCK,0.001,USD
BGSl_EQ,BGS,STOCK,1.0,GBX
BGXd_EQ,BGX,ETF,1.0,EUR
BGXX_US_EQ,BGXX,STOCK,1.0,USD
BHAT_US_EQ,BHAT,STOCK,0.1,USD
BHC_CA_EQ,BHC,STOCK,0.11,CAD
STPC_US_EQ,BHIL,STOCK,0.1,USD
BHM_US_EQ,BHM,STOCK,1.0,USD
BLTl_EQ,BHP,STOCK,0.01,GBX
BHR_US_EQ,BHR,STOCK,0.4,USD
BHVN1_US_EQ,BHVN,STOCK,0.1,USD
BIAF_US_EQ,BIAF,STOCK,0.1,USD
BIDU_US_EQ,BIDU,STOCK,0.001,USD
BIG_US_EQ,BIG,STOCK,0.01,USD
BIGC_US_EQ,BIGC,STOCK,0.01,USD
BIIB_US_EQ,BIIB,STOCK,0.001,USD
BILI_US_EQ,BILI,STOCK,0.01,USD
BILL_US_EQ,BILL,STOCK,0.01,USD
BIMI_US_EQ,BIMI,STOCK,0.5,USD
BIO_US_EQ,BIO,STOCK,0.001,USD
BIOL_US_EQ,BIOL,STOCK,1.0,USD
PROG_US_EQ,BIOR,STOCK,0.3,USD
BIOX_US_EQ,BIOX,STOCK,0.1,USD
BIP_US_EQ,BIP,STOCK,0.01,USD
BIPC_US_EQ,BIPC,STOCK,0.03,USD
BIRD_US_EQ,BIRD,STOCK,0.01,USD
BIRK_US_EQ,BIRK,STOCK,0.025,USD
BITCUSDs_EQ,BITC,ETF,0.1,USD
BITF_US_EQ,BITF,STOCK,0.1,USD
BIVI_US_EQ,BIVI,STOCK,0.35,USD
BJ_US_EQ,BJ,STOCK,0.01,USD
BK_US_EQ,BK,STOCK,0.01,USD
BKCHs_EQ,BKCH,ETF,0.1,CHF
BKD_US_EQ,BKD,STOCK,0.4,USD
BKE_US_EQ,BKE,STOCK,0.01,USD
BKH_US_EQ,BKH,STOCK,1.0,USD
BKHA_US_EQ,BKHA,STOCK,0.1,USD
VIH_US_EQ,BKKT,STOCK,0.1,USD
PCLN_US_EQ,BKNG,STOCK,0.001,USD
BHI_US_EQ,BKR,STOCK,0.01,USD
SFTW_US_EQ,BKSY,STOCK,0.1,USD
BKTe_EQ,BKT,STOCK,0.1,EUR
BKYI_US_EQ,BKYI,STOCK,1.0,USD
BL_US_EQ,BL,STOCK,0.01,USD
BLAC_US_EQ,BLAC,STOCK,0.1,USD
BLBD_US_EQ,BLBD,STOCK,0.01,USD
BLBX_US_EQ,BLBX,STOCK,0.1,USD
BLCO_CA_EQ,BLCO,STOCK,0.05,CAD
EXPC_US_EQ,BLDE,STOCK,0.1,USD
BLDP_US_EQ,BLDP,STOCK,0.01,USD
BLDR_US_EQ,BLDR,STOCK,0.01,USD
BLFS_US_EQ,BLFS,STOCK,0.01,USD
BLIN_US_EQ,BLIN,STOCK,0.1,USD
BLK_US_EQ,BLK,STOCK,0.001,USD
BLKB_US_EQ,BLKB,STOCK,0.01,USD
BLKCa_EQ,BLKC,ETF,0.1,USD
TRTC_US_EQ,BLMH,STOCK,1.0,USD
BLMZ_US_EQ,BLMZ,STOCK,0.23,USD
BLNDl_EQ,BLND,STOCK,0.1,GBX
BLNK_US_EQ,BLNK,STOCK,0.1,USD
BLOKl_EQ,BLOK,ETF,0.1,GBX
BLPH_US_EQ,BLPH,STOCK,0.1,USD
BLRX_US_EQ,BLRX,STOCK,0.1,USD
BLTE_US_EQ,BLTE,STOCK,0.1,USD
BLTHm_EQ,BLTH,ETF,0.19,EUR
BLUE_US_EQ,BLUE,STOCK,0.01,USD
BLVp_EQ,BLV,STOCK,0.1,EUR
BLX_CA_EQ,BLX,STOCK,0.04,CAD
BLZE_US_EQ,BLZE,STOCK,0.01,USD
BMA_US_EQ,BMA,STOCK,0.1,USD
BMBL_US_EQ,BMBL,STOCK,1.0,USD
BMEl_EQ,BME,STOCK,0.1,GBX
BMI_US_EQ,BMI,STOCK,0.01,USD
BMMJ_US_EQ,BMMJ,STOCK,1.0,USD
BMNl_EQ,BMN,STOCK,1.0,GBX
BMO_CA_EQ,BMO,STOCK,0.01,CAD
BMR_US_EQ,BMR,STOCK,1.0,USD
BMRA_US_EQ,BMRA,STOCK,0.1,USD
BMRC_US_EQ,BMRC,STOCK,0.01,USD
BMRN_US_EQ,BMRN,STOCK,0.01,USD
MFAC_US_EQ,BMTX,STOCK,0.01,USD
BMYl_EQ,BMY,STOCK,0.1,GBX
BN_CA_EQ,BN,STOCK,0.03,CAD
BNCDY_US_EQ,BNCDY,STOCK,0.1,USD
BNE_CA_EQ,BNE,STOCK,0.16,CAD
BNED_US_EQ,BNED,STOCK,0.1,USD
BNGO_US_EQ,BNGO,STOCK,1.0,USD
BNL_US_EQ,BNL,STOCK,0.01,USD
BNRd_EQ,BNR,STOCK,0.03,EUR
BNRE_CA_EQ,BNRE,STOCK,0.03,CAD
BNRG_US_EQ,BNRG,STOCK,0.16,USD
BNS_US_EQ,BNS,STOCK,0.01,USD
BNSO_US_EQ,BNSOF,STOCK,0.2,USD
BNTC_US_EQ,BNTC,STOCK,0.1,USD
BNTX_US_EQ,BNTX,STOCK,0.01,USD
BOMN_US_EQ,BOC,STOCK,0.1,USD
FRX_US_EQ,BODI,STOCK,0.15,USD
BOH_US_EQ,BOH,STOCK,1.0,USD
BOLD1_US_EQ,BOLD,STOCK,0.1,USD
BOLT_US_EQ,BOLT,STOCK,0.1,USD
BON_US_EQ,BON,STOCK,0.1,USD
BOOT_US_EQ,BOOT,STOCK,0.01,USD
BORR_US_EQ,BORR,STOCK,0.1,USD
BOS_CA_EQ,BOS,STOCK,0.26,CAD
BOSSd_EQ,BOSS,STOCK,0.03,EUR
BOTJ_US_EQ,BOTJ,STOCK,0.1,USD
BOTZs_EQ,BOTZ,ETF,0.1,CHF
BOW_US_EQ,BOW,STOCK,0.06,USD
BOWLl_EQ,BOWL,STOCK,0.1,GBX
BOWN_US_EQ,BOWN,STOCK,0.1,USD
BOX_US_EQ,BOX,STOCK,0.01,USD
BOXL_US_EQ,BOXL,STOCK,0.4,USD
BP_US_EQ,BP,STOCK,1.0,USD
BPMC_US_EQ,BPMC,STOCK,0.01,USD
BPT_US_EQ,BPT,STOCK,0.22,USD
BPTH_US_EQ,BPTH,STOCK,1.0,USD
BQ_US_EQ,BQ,STOCK,1.0,USD
BR_US_EQ,BR,STOCK,0.01,USD
BRAC_US_EQ,BRAC,STOCK,0.1,USD
BRAG_CA_EQ,BRAG,STOCK,0.16,CAD
SHRMF_US_EQ,BRAXF,STOCK,1.0,USD
BRBR_US_EQ,BRBR,STOCK,0.01,USD
BRC_US_EQ,BRC,STOCK,0.01,USD
SBEA_US_EQ,BRCC,STOCK,0.1,USD
BRCN_US_EQ,BRCNF,STOCK,0.1,USD
SWBK_US_EQ,BRDSQ,STOCK,0.1,USD
BREA_US_EQ,BREA,STOCK,1.0,USD
BRFH_US_EQ,BRFH,STOCK,0.1,USD
BRKR_US_EQ,BRKR,STOCK,0.01,USD
BRLT_US_EQ,BRLT,STOCK,0.1,USD
BRN_US_EQ,BRN,STOCK,1.0,USD
VACC_US_EQ,BRNS,STOCK,0.1,USD
BRO_US_EQ,BRO,STOCK,0.01,USD
BROS_US_EQ,BROS,STOCK,0.01,USD
BRQS_US_EQ,BRQSF,STOCK,1.0,USD
BRSH_US_EQ,BRSHF,STOCK,0.1,USD
BRSP_US_EQ,BRSP,STOCK,0.1,USD
BRT_US_EQ,BRT,STOCK,0.07,USD
BRTX_US_EQ,BRTX,STOCK,0.1,USD
BRX_US_EQ,BRX,STOCK,0.1,USD
BRY_US_EQ,BRY,STOCK,0.4,USD
BRYNd_EQ,BRYN,STOCK,0.01,EUR
BRZE_US_EQ,BRZE,STOCK,0.01,USD
BSBR_US_EQ,BSBR,STOCK,0.1,USD
BSET_US_EQ,BSET,STOCK,0.01,USD
BSFC_US_EQ,BSFC,STOCK,0.27,USD
ADLe_EQ,BST,STOCK,1.0,EUR
BSVN_US_EQ,BSVN,STOCK,0.1,USD
BSX_US_EQ,BSX,STOCK,0.01,USD
BSY_US_EQ,BSY,STOCK,0.01,USD
BTAI_US_EQ,BTAI,STOCK,0.01,USD
BTBD_US_EQ,BTBD,STOCK,0.1,USD
BTBT_US_EQ,BTBT,STOCK,0.2,USD
BTCp_EQ,BTC,ETF,0.01,EUR
WBAI_US_EQ,BTCM,STOCK,0.2,USD
BTCS_US_EQ,BTCS,STOCK,0.1,USD
METX_US_EQ,BTCT,STOCK,0.3,USD
BTCWs_EQ,BTCW,ETF,0.2,USD
BSGA_US_EQ,BTDR,STOCK,0.1,USD
BTEGF_US_EQ,BTE,STOCK,0.1,USD
BTECs_EQ,BTEC,ETF,0.19,USD
BTG_US_EQ,BTG,STOCK,0.1,USD
BTI_US_EQ,BTI,STOCK,0.01,USD
BTM_US_EQ,BTM,STOCK,0.35,USD
HYAC3_US_EQ,BTMD,STOCK,0.1,USD
BTO_CA_EQ,BTO,STOCK,0.24,CAD
BTOC_US_EQ,BTOC,STOCK,0.2,USD
PLIN_US_EQ,BTOG,STOCK,0.1,USD
BTSG_US_EQ,BTSG,STOCK,0.1,USD
BTU_US_EQ,BTU,STOCK,0.1,USD
BUD_US_EQ,BUD,STOCK,0.02,USD
BUFDl_EQ,BUFD,ETF,1.0,USD
BUFFl_EQ,BUFF,ETF,1.0,GBX
BUGm_EQ,BUG,ETF,0.1,EUR
BUJA_US_EQ,BUJA,STOCK,0.1,USD
BURl_EQ,BUR,STOCK,0.1,GBX
BURL_US_EQ,BURL,STOCK,0.001,USD
BVN_US_EQ,BVN,STOCK,0.1,USD
BVNRY_US_EQ,BVNRY,STOCK,0.1,USD
BW_US_EQ,BW,STOCK,0.1,USD
BWA_US_EQ,BWA,STOCK,0.01,USD
BWAY_US_EQ,BWAY,STOCK,0.1,USD
BWEN_US_EQ,BWEN,STOCK,0.5,USD
BWLP_US_EQ,BWLP,STOCK,0.1,USD
BWMX_US_EQ,BWMX,STOCK,0.01,USD
BWXT_US_EQ,BWXT,STOCK,0.01,USD
BX_US_EQ,BX,STOCK,0.1,USD
BXC_US_EQ,BXC,STOCK,0.01,USD
BXMT_US_EQ,BXMT,STOCK,0.05,USD
BXP_US_EQ,BXP,STOCK,0.01,USD
BXRX_US_EQ,BXRXQ,STOCK,0.15,USD
BXSL_US_EQ,BXSL,STOCK,0.01,USD
BYD_US_EQ,BYD,STOCK,0.01,USD
BYDDY_US_EQ,BYDDY,STOCK,0.01,USD
BYFC_US_EQ,BYFC,STOCK,0.1,USD
BYND1_US_EQ,BYND,STOCK,0.01,USD
BYNO_US_EQ,BYNO,STOCK,0.1,USD
OSTK_US_EQ,BYON,STOCK,1.0,USD
BYRN_US_EQ,BYRN,STOCK,0.01,USD
BYSI_US_EQ,BYSI,STOCK,1.0,USD
GLG_US_EQ,BYU,STOCK,1.0,USD
TGODF_US_EQ,BZAMF,STOCK,1.0,USD
ENFA_US_EQ,BZFD,STOCK,0.6,USD
BZUN_US_EQ,BZUN,STOCK,0.01,USD
C_US_EQ,C,STOCK,0.01,USD
CAp_EQ,CA,STOCK,0.1,EUR
CAAP_US_EQ,CAAP,STOCK,0.3,USD
CAAS_US_EQ,CAAS,STOCK,0.3,USD
CABA_US_EQ,CABA,STOCK,0.1,USD
CABGY_US_EQ,CABGY,STOCK,0.01,USD
CABO_US_EQ,CABO,STOCK,0.001,USD
CACI_US_EQ,CACI,STOCK,0.001,USD
CADL_US_EQ,CADL,STOCK,0.1,USD
CAE_CA_EQ,CAE,STOCK,0.04,CAD
CAFp_EQ,CAF,STOCK,0.016,EUR
CAG_US_EQ,CAG,STOCK,0.01,USD
CAH_US_EQ,CAH,STOCK,0.01,USD
CAJ_US_EQ,CAJPY,STOCK,0.01,USD
CAKE_US_EQ,CAKE,STOCK,0.01,USD
CAL_US_EQ,CAL,STOCK,0.1,USD
GRAY_US_EQ,CALC,STOCK,0.01,USD
CALM_US_EQ,CALM,STOCK,0.01,USD
CALT_US_EQ,CALT,STOCK,0.01,USD
CALX_US_EQ,CALX,STOCK,0.01,USD
CAMLl_EQ,CAML,STOCK,0.1,GBX
CAMT_US_EQ,CAMT,STOCK,0.01,USD
CAN_US_EQ,CAN,STOCK,0.1,USD
CANF_US_EQ,CANF,STOCK,0.6,USD
CANG_US_EQ,CANG,STOCK,0.1,USD
CAPC_US_EQ,CAPC,STOCK,1.0,USD
CAPR_US_EQ,CAPR,STOCK,0.1,USD
CAR_US_EQ,CAR,STOCK,0.01,USD
CARA_US_EQ,CARA,STOCK,0.1,USD
CARDl_EQ,CARD,STOCK,1.0,GBX
CARG_US_EQ,CARG,STOCK,0.01,USD
SESN_US_EQ,CARM,STOCK,1.0,USD
CARR_US_EQ,CARR,STOCK,0.01,USD
CARSl_EQ,CARS,ETF,0.05,GBX
CART_US_EQ,CART,STOCK,0.3,USD
CARV_US_EQ,CARV,STOCK,0.1,USD
CASHl_EQ,CASH,ETF,0.01,USD
CASI_US_EQ,CASI,STOCK,0.5,USD
CASY_US_EQ,CASY,STOCK,0.01,USD
CAT_US_EQ,CAT,STOCK,0.01,USD
GATGp_EQ,CATG,STOCK,0.2,EUR
ISR_US_EQ,CATX,STOCK,1.0,USD
ASPA_US_EQ,CAUD,STOCK,0.1,USD
CAVA_US_EQ,CAVA,STOCK,0.05,USD
CB_US_EQ,CB,STOCK,0.001,USD
CBAT_US_EQ,CBAT,STOCK,0.5,USD
CBD_US_EQ,CBDBY,STOCK,0.5,USD
CBDGp_EQ,CBDG,STOCK,0.0001,EUR
CBGPY_US_EQ,CBGPY,STOCK,0.01,USD
CBL_US_EQ,CBL,STOCK,0.1,USD
CBNDl_EQ,CBND,ETF,0.01,USD
CBG_US_EQ,CBRE,STOCK,0.01,USD
CBSH_US_EQ,CBSH,STOCK,0.01,USD
CCHWF_US_EQ,CBSTF,STOCK,0.1,USD
CBUSd_EQ,CBUS,ETF,0.21,EUR
CBWTF_US_EQ,CBWTF,STOCK,1.0,USD
CC_US_EQ,CC,STOCK,0.01,USD
CCAP_US_EQ,CCAP,STOCK,0.1,USD
CCCC_US_EQ,CCCC,STOCK,0.01,USD
CCE_US_EQ,CCEP,STOCK,0.02,USD
CCI_US_EQ,CCI,STOCK,0.001,USD
CCIX_US_EQ,CCIX,STOCK,1.0,USD
CCJ_US_EQ,CCJ,STOCK,0.1,USD
CCL_US_EQ,CCL,STOCK,0.01,USD
MTBC_US_EQ,CCLD,STOCK,0.1,USD
CCM_US_EQ,CCM,STOCK,0.16,USD
CCO_CA_EQ,CCO,STOCK,0.02,CAD
CCOEY_US_EQ,CCOEY,STOCK,0.1,USD
CCOI_US_EQ,CCOI,STOCK,0.01,USD
CCRN_US_EQ,CCRN,STOCK,0.1,USD
CCS_US_EQ,CCS,STOCK,0.01,USD
CCTG_US_EQ,CCTG,STOCK,1.0,USD
CDE_US_EQ,CDE,STOCK,0.1,USD
MAAQ_US_EQ,CDIO,STOCK,0.1,USD
CDLl_EQ,CDL,STOCK,1.0,GBX
CDLX_US_EQ,CDLX,STOCK,0.01,USD
CDNA_US_EQ,CDNA,STOCK,0.03,USD
CDNS_US_EQ,CDNS,STOCK,0.01,USD
OFC_US_EQ,CDP,STOCK,0.04,USD
CDT_US_EQ,CDT,STOCK,0.66,USD
CDTG_US_EQ,CDTG,STOCK,0.2,USD
CDTX_US_EQ,CDTX,STOCK,0.1,USD
CDW_US_EQ,CDW,STOCK,0.01,USD
CDXS_US_EQ,CDXS,STOCK,0.05,USD
CE_US_EQ,CE,STOCK,0.01,USD
SRNA_US_EQ,CEAD,STOCK,0.13,USD
CECE_US_EQ,CECO,STOCK,0.1,USD
CEG_US_EQ,CEG,STOCK,0.01,USD
CEI_US_EQ,CEIN,STOCK,1.0,USD
CNX_US_EQ,CEIX,STOCK,0.2,USD
CELC_US_EQ,CELC,STOCK,0.1,USD
CELH_US_EQ,CELH,STOCK,0.01,USD
GXGX_US_EQ,CELU,STOCK,0.1,USD
CELZ_US_EQ,CELZ,STOCK,0.25,USD
NAKD_US_EQ,CENN,STOCK,1.0,USD
CENX_US_EQ,CENX,STOCK,0.1,USD
CEP_US_EQ,CEP,STOCK,0.1,USD
PBAX_US_EQ,CERO,STOCK,0.01,USD
CERS_US_EQ,CERS,STOCK,0.1,USD
CERT_US_EQ,CERT,STOCK,0.1,USD
CETX_US_EQ,CETX,STOCK,0.5,USD
CETY_US_EQ,CETY,STOCK,1.0,USD
CEVA_US_EQ,CEVA,STOCK,0.01,USD
CEYl_EQ,CEY,STOCK,1.0,GBX
CF_CA_EQ,CF,STOCK,0.14,CAD
CFB_US_EQ,CFB,STOCK,0.1,USD
CFG_US_EQ,CFG,STOCK,0.01,USD
CFLT_US_EQ,CFLT,STOCK,0.01,USD
CFRs_EQ,CFR,STOCK,0.01,CHF
CFTs_EQ,CFT,STOCK,0.01,CHF
CG_US_EQ,CG,STOCK,0.01,USD
CGA_US_EQ,CGA,STOCK,0.3,USD
CGAU_US_EQ,CGAU,STOCK,0.1,USD
CGBS_US_EQ,CGBS,STOCK,0.32,USD
CGC_US_EQ,CGC,STOCK,0.2,USD
CGEM_US_EQ,CGEM,STOCK,0.01,USD
CGEN_US_EQ,CGEN,STOCK,0.05,USD
CGNT_US_EQ,CGNT,STOCK,0.13,USD
CGNX_US_EQ,CGNX,STOCK,0.01,USD
CGO_CA_EQ,CGO,STOCK,0.03,CAD
CGON_US_EQ,CGON,STOCK,0.03,USD
CGTX_US_EQ,CGTX,STOCK,0.1,USD
CHCI_US_EQ,CHCI,STOCK,0.4,USD
CHCT_US_EQ,CHCT,STOCK,0.01,USD
CHD_US_EQ,CHD,STOCK,0.01,USD
CHE_US_EQ,CHE,STOCK,0.001,USD
CHEK_US_EQ,CHEK,STOCK,0.2,USD
CHGG_US_EQ,CHGG,STOCK,0.01,USD
CHH_US_EQ,CHH,STOCK,0.01,USD
CHKK_US_EQ,CHK,STOCK,0.01,USD
CHKP_US_EQ,CHKP,STOCK,0.01,USD
CHMI_US_EQ,CHMI,STOCK,0.1,USD
CHNR_US_EQ,CHNR,STOCK,0.7,USD
SBE_US_EQ,CHPT,STOCK,0.1,USD
CHR_CA_EQ,CHR,STOCK,0.45,CAD
OAS_US_EQ,CHRD,STOCK,1.0,USD
CHRGl_EQ,CHRG,ETF,0.01,GBX
CHRS_US_EQ,CHRS,STOCK,1.0,USD
CHRW_US_EQ,CHRW,STOCK,0.01,USD
CHSN_US_EQ,CHSN,STOCK,0.41,USD
CHTR_US_EQ,CHTR,STOCK,0.001,USD
CHUC_US_EQ,CHUC,STOCK,1.0,USD
CHW_CA_EQ,CHW,STOCK,0.17,CAD
CHWY_US_EQ,CHWY,STOCK,0.01,USD
CHX_US_EQ,CHX,STOCK,0.01,USD
CI_US_EQ,CI,STOCK,0.001,USD
CIA_CA_EQ,CIA,STOCK,0.15,CAD
CIBEY_US_EQ,CIBEY,STOCK,0.1,USD
CIBRl_EQ,CIBR,ETF,0.01,USD
CICNs_EQ,CICN,STOCK,0.1,CHF
CIEN_US_EQ,CIEN,STOCK,0.01,USD
GWAC_US_EQ,CIFR,STOCK,0.1,USD
CIG_US_EQ,CIG,STOCK,0.5,USD
CIGI_CA_EQ,CIGI,STOCK,0.008,CAD
CIM_US_EQ,CIM,STOCK,0.08,USD
CINF_US_EQ,CINF,STOCK,0.01,USD
CING_US_EQ,CING,STOCK,0.37,USD
CIO_US_EQ,CIO,STOCK,0.1,USD
CION_US_EQ,CION,STOCK,0.11,USD
CIRCl_EQ,CIRC,ETF,0.25,GBX
CISO_US_EQ,CISO,STOCK,0.73,USD
CISS_US_EQ,CISS,STOCK,0.1,USD
BCEI_US_EQ,CIVI,STOCK,0.01,USD
CIX_CA_EQ,CIX,STOCK,0.08,CAD
JWAC_US_EQ,CJET,STOCK,0.12,USD
CKHUY_US_EQ,CKHUY,STOCK,0.1,USD
CKPT_US_EQ,CKPT,STOCK,0.1,USD
CL_US_EQ,CL,STOCK,0.01,USD
CLAR_US_EQ,CLAR,STOCK,0.01,USD
TWCT_US_EQ,CLBT,STOCK,0.1,USD
CLCO_US_EQ,CLCO,STOCK,0.08,USD
CLDT_US_EQ,CLDT,STOCK,0.1,USD
CLEU_US_EQ,CLEU,STOCK,0.4,USD
CLF_US_EQ,CLF,STOCK,0.1,USD
CLFD_US_EQ,CLFD,STOCK,0.01,USD
CLH_US_EQ,CLH,STOCK,0.01,USD
CLIR_US_EQ,CLIR,STOCK,0.1,USD
CLLS_US_EQ,CLLS,STOCK,0.01,USD
CLMAs_EQ,CLMA,ETF,0.1,CHF
CLNE_US_EQ,CLNE,STOCK,0.1,USD
TOTA_US_EQ,CLNN,STOCK,0.18,USD
CLOE_US_EQ,CLOE,STOCK,0.1,USD
CLOUm_EQ,CLOU,ETF,0.1,EUR
IPOC_US_EQ,CLOV,STOCK,0.08,USD
CLPBY_US_EQ,CLPBY,STOCK,0.1,USD
CLPR_US_EQ,CLPR,STOCK,0.22,USD
CLPS_US_EQ,CLPS,STOCK,1.0,USD
CLPT_US_EQ,CLPT,STOCK,0.1,USD
CLRB_US_EQ,CLRB,STOCK,0.1,USD
SCON_US_EQ,CLRD,STOCK,1.0,USD
CLRO_US_EQ,CLRO,STOCK,0.5,USD
CLS_CA_EQ,CLS,STOCK,0.03,CAD
CLSD_US_EQ,CLSD,STOCK,0.1,USD
CLSK_US_EQ,CLSK,STOCK,1.0,USD
SAMA_US_EQ,CLVR,STOCK,1.0,USD
CCC_US_EQ,CLVT,STOCK,0.01,USD
CLWT_US_EQ,CLWT,STOCK,1.0,USD
CLX_US_EQ,CLX,STOCK,0.001,USD
CM_US_EQ,CM,STOCK,0.1,USD
CMA_US_EQ,CMA,STOCK,2.0,USD
DFHT_US_EQ,CMAX,STOCK,0.1,USD
CMBM_US_EQ,CMBM,STOCK,0.05,USD
EURN_US_EQ,CMBT,STOCK,0.1,USD
CMC_US_EQ,CMC,STOCK,0.1,USD
CMCIl_EQ,CMCI,ETF,0.001,USD
CMCL_US_EQ,CMCL,STOCK,0.1,USD
CMCSA_US_EQ,CMCSA,STOCK,0.01,USD
CMCT_US_EQ,CMCT,STOCK,0.3,USD
CME_US_EQ,CME,STOCK,0.001,USD
CMG_CA_EQ,CMG,STOCK,0.11,CAD
CMI_US_EQ,CMI,STOCK,0.006,USD
ANCN_US_EQ,CMMB,STOCK,1.0,USD
CMND_US_EQ,CMND,STOCK,0.78,USD
CMP_US_EQ,CMP,STOCK,0.01,USD
CMPS_US_EQ,CMPS,STOCK,0.04,USD
OTRA_US_EQ,CMRA,STOCK,0.1,USD
CMRE_US_EQ,CMRE,STOCK,0.1,USD
CMRX_US_EQ,CMRX,STOCK,0.2,USD
CMTG_US_EQ,CMTG,STOCK,0.01,USD
CMTL_US_EQ,CMTL,STOCK,0.1,USD
CNA_US_EQ,CNA,STOCK,0.01,USD
CNBX_US_EQ,CNBX,STOCK,0.1,USD
CNC_US_EQ,CNC,STOCK,1.0,USD
CNDFp_EQ,CNDF,STOCK,0.08,EUR
CNDT_US_EQ,CNDT,STOCK,0.5,USD
CNET_US_EQ,CNET,STOCK,0.5,USD
CNEY_US_EQ,CNEY,STOCK,0.1,USD
CNFR_US_EQ,CNFR,STOCK,0.2,USD
CNGL_US_EQ,CNGL,STOCK,0.1,USD
CNHI_US_EQ,CNH,STOCK,0.1,USD
CNI_US_EQ,CNI,STOCK,0.01,USD
CNK_US_EQ,CNK,STOCK,0.01,USD
CNL_CA_EQ,CNL,STOCK,0.24,CAD
CNP_US_EQ,CNP,STOCK,0.01,USD
CNQ_CA_EQ,CNQ,STOCK,0.02,CAD
CNS_US_EQ,CNS,STOCK,0.01,USD
CNSP_US_EQ,CNSP,STOCK,0.16,USD
CNTB_US_EQ,CNTB,STOCK,0.01,USD
CNTG_US_EQ,CNTGF,STOCK,0.1,USD
CNTM_US_EQ,CNTM,STOCK,1.0,USD
CNTX_US_EQ,CNTX,STOCK,0.1,USD
CNTY_US_EQ,CNTY,STOCK,0.1,USD
